Date,Time,date_time,visibility,sea_level_pressure,relative_humidity,wind_speed,,air_temp,wind_direction
07/23/19,12:52PM,07/23/19-12:52PM,10,1013.9,73.27,0,1014.06,71.06,0
07/23/19,11:52AM,07/23/19-11:52AM,10,1013.6,73.27,0,1013.72,71.06,0
07/23/19,10:52AM,07/23/19-10:52AM,10,1013.8,73.27,0,1014.06,71.06,0
07/23/19,09:52AM,07/23/19-09:52AM,10,1014.3,78.38,0,1014.42,69.08,0
07/23/19,08:52AM,07/23/19-08:52AM,10,1014.5,78.38,3.44,1014.76,69.08,280
07/23/19,07:52AM,07/23/19-07:52AM,10,1014.7,75.44,0,1015.1,69.08,0
07/23/19,06:52AM,07/23/19-06:52AM,10,1014.4,76.01,0,1014.41,69.98,0
07/23/19,05:52AM,07/23/19-05:52AM,10,1013.9,73.27,0,1014.06,71.06,0
07/23/19,04:52AM,07/23/19-04:52AM,10,1013.9,68.53,0,1014.04,73.04,0
07/23/19,03:52AM,07/23/19-03:52AM,10,1013.7,68.53,4.61,1013.7,73.04,280
07/23/19,02:52AM,07/23/19-02:52AM,10,1013.7,64.14,3.44,1013.68,75.02,
07/23/19,01:52AM,07/23/19-01:52AM,10,1013.6,56.27,0,1013.63,78.98,0
07/23/19,12:52AM,07/23/19-12:52AM,10,1013.6,56.27,0,1013.63,78.98,0
07/22/19,11:52PM,07/22/19-11:52PM,10,1013.2,52.75,3.44,1013.27,80.96,260
07/22/19,10:52PM,07/22/19-10:52PM,10,1013.3,47.63,9.22,1013.24,82.94,270
07/22/19,09:52PM,07/22/19-09:52PM,10,1013.2,49.48,,1013.24,82.94,
07/22/19,08:52PM,07/22/19-08:52PM,10,1013.5,51.07,3.44,1013.58,82.94,
07/22/19,07:52PM,07/22/19-07:52PM,9,1014.6,44.69,3.44,1014.58,84.92,
07/22/19,06:52PM,07/22/19-06:52PM,8,1015,50.78,0,1014.96,80.96,0
07/22/19,05:52PM,07/22/19-05:52PM,6,1014.9,64.14,0,1015.03,75.02,0
07/22/19,04:52PM,07/22/19-04:52PM,6,1015,71.07,0,1015.07,71.96,0
07/22/19,03:52PM,07/22/19-03:52PM,4,1014.8,75.44,0,1015.1,69.08,0
07/22/19,02:52PM,07/22/19-02:52PM,7,1014,81.25,0,1014.11,66.92,0
07/22/19,01:52PM,07/22/19-01:52PM,5,1013.3,84.29,0,1013.46,64.94,0
07/22/19,12:52PM,07/22/19-12:52PM,8,1013.4,84.29,0,1013.46,64.94,0
07/22/19,11:52AM,07/22/19-11:52AM,9,1013.1,84.29,0,1013.46,64.94,0
07/22/19,10:52AM,07/22/19-10:52AM,8,1013.3,84.29,0,1013.46,64.94,0
07/22/19,10:11AM,07/22/19-10:11AM,8,,88.11,0,1013.46,64.94,0
07/22/19,09:52AM,07/22/19-09:52AM,8,1013.4,84.29,0,1013.46,64.94,0
07/22/19,08:52AM,07/22/19-08:52AM,9,1013.5,84.29,4.61,1013.8,64.94,280
07/22/19,08:09AM,07/22/19-08:09AM,8,,84.29,0,1013.8,64.94,0
07/22/19,07:58AM,07/22/19-07:58AM,8,,81.19,3.44,1013.78,66.02,270
07/22/19,07:52AM,07/22/19-07:52AM,0.75,1014.6,,,,60.08,
07/22/19,06:52AM,07/22/19-06:52AM,8,1013.5,78.7,0,1013.77,66.92,0
07/22/19,05:52AM,07/22/19-05:52AM,10,1013.2,78.7,0,1013.43,66.92,0
07/22/19,04:52AM,07/22/19-04:52AM,10,1012.9,78.7,0,1013.1,66.92,0
07/22/19,03:52AM,07/22/19-03:52AM,10,1012.1,75.83,0,1012.41,68,0
07/22/19,02:52AM,07/22/19-02:52AM,10,1011.7,70.86,3.44,1011.7,69.98,
07/22/19,01:52AM,07/22/19-01:52AM,10,1011.2,64.01,4.61,1011.32,73.94,260
07/22/19,12:52AM,07/22/19-12:52AM,10,1011.1,58.04,3.44,1011.3,75.92,
07/21/19,11:52PM,07/21/19-11:52PM,10,1011.4,56,4.61,1011.62,77,
07/21/19,10:52PM,07/21/19-10:52PM,10,1011.8,56,5.75,1011.96,77,280
07/21/19,09:52PM,07/21/19-09:52PM,10,1012.2,58.04,8.05,1012.31,75.92,270
07/21/19,08:52PM,07/21/19-08:52PM,10,1012.6,55.79,3.44,1012.62,78.08,250
07/21/19,07:52PM,07/21/19-07:52PM,10,1012.8,54.17,9.22,1012.95,78.98,270
07/21/19,06:52PM,07/21/19-06:52PM,10,1013,56.27,4.61,1012.95,78.98,
07/21/19,05:52PM,07/21/19-05:52PM,10,1013.2,52.75,0,1013.27,80.96,0
07/21/19,04:52PM,07/21/19-04:52PM,10,1013.1,57.81,0,1013.31,77,0
07/21/19,03:52PM,07/21/19-03:52PM,10,1013.4,65.97,0,1013.36,73.04,0
07/21/19,02:52PM,07/21/19-02:52PM,10,1013.3,75.83,0,1013.42,68,0
07/21/19,02:09PM,07/21/19-02:09PM,10,,82.77,0,1013.1,66.92,0
07/21/19,12:52PM,07/21/19-12:52PM,10,1012.5,81.11,0,1012.78,64.94,0
07/21/19,11:52AM,07/21/19-11:52AM,10,1012.5,81.11,0,1012.78,64.94,0
07/21/19,11:33AM,07/21/19-11:33AM,10,,82.65,0,1012.79,64.04,0
07/21/19,11:30AM,07/21/19-11:30AM,10,,83.69,0,1012.45,64.04,0
07/21/19,10:52AM,07/21/19-10:52AM,10,1012.1,80.52,0,1012.45,64.04,0
07/21/19,09:52AM,07/21/19-09:52AM,10,1012.7,81.11,3.44,1012.78,64.94,270
07/21/19,08:52AM,07/21/19-08:52AM,10,1012.9,81.11,0,1013.12,64.94,0
07/21/19,07:52AM,07/21/19-07:52AM,10,1012.9,78.12,3.44,1013.11,66.02,270
07/21/19,06:52AM,07/21/19-06:52AM,10,1012.6,78.12,0,1012.77,66.02,0
07/21/19,05:52AM,07/21/19-05:52AM,10,1012.5,75.73,0,1012.76,66.92,0
07/21/19,04:52AM,07/21/19-04:52AM,10,1012.3,75.73,3.44,1012.42,66.92,260
07/21/19,03:52AM,07/21/19-03:52AM,10,1011.5,75.73,6.91,1011.74,66.92,260
07/21/19,02:52AM,07/21/19-02:52AM,10,1011.2,68.19,5.75,1011.37,69.98,
07/21/19,01:52AM,07/21/19-01:52AM,10,1011.2,61.34,3.44,1011.34,71.96,260
07/21/19,12:52AM,07/21/19-12:52AM,10,1011.1,61.48,3.44,1011.33,73.04,260
07/20/19,11:52PM,07/20/19-11:52PM,10,1011.6,59.8,,1011.64,75.02,
07/20/19,10:52PM,07/20/19-10:52PM,10,1011.9,55.85,3.44,1011.97,75.92,
07/20/19,09:52PM,07/20/19-09:52PM,10,1012.3,55.85,,1012.31,75.92,
07/20/19,08:52PM,07/20/19-08:52PM,10,1012.9,58.04,5.75,1012.99,75.92,260
07/20/19,07:52PM,07/20/19-07:52PM,10,1013.1,56,5.75,1013.31,77,
07/20/19,06:52PM,07/20/19-06:52PM,10,1013.3,52.46,0,1013.29,78.98,0
07/20/19,05:52PM,07/20/19-05:52PM,9,1013.6,50.48,0,1013.63,78.98,0
07/20/19,05:07PM,07/20/19-05:07PM,8,,59.8,0,1014.01,75.02,0
07/20/19,04:52PM,07/20/19-04:52PM,8,1014,59.8,0,1014.01,75.02,0
07/20/19,03:52PM,07/20/19-03:52PM,8,1014.1,65.73,0,1014.4,71.06,0
07/20/19,02:52PM,07/20/19-02:52PM,8,1014,67.65,0,1014.09,69.08,0
07/20/19,12:52PM,07/20/19-12:52PM,9,1013.6,72.97,0,1013.76,68,0
07/20/19,11:52AM,07/20/19-11:52AM,9,1013.4,75.73,0,1013.77,66.92,0
07/20/19,10:52AM,07/20/19-10:52AM,9,1013.3,75.73,0,1013.43,66.92,0
07/20/19,10:01AM,07/20/19-10:01AM,10,,75.73,0,1013.77,66.92,0
07/20/19,09:52AM,07/20/19-09:52AM,10,1013.6,75.73,0,1013.77,66.92,0
07/20/19,08:52AM,07/20/19-08:52AM,10,1013.6,78.12,0,1013.78,66.02,0
07/20/19,07:52AM,07/20/19-07:52AM,10,1013.5,78.12,0,1013.78,66.02,0
07/20/19,06:57AM,07/20/19-06:57AM,10,,77.64,3.44,1013.78,66.02,
07/20/19,06:52AM,07/20/19-06:52AM,10,1013.4,78.12,4.61,1013.78,66.02,
07/20/19,05:52AM,07/20/19-05:52AM,10,1013.3,78.12,3.44,1013.45,66.02,270
07/20/19,05:45AM,07/20/19-05:45AM,10,,78.7,0,1013.43,66.92,0
07/20/19,04:52AM,07/20/19-04:52AM,10,1013.1,75.73,5.75,1013.1,66.92,270
07/20/19,03:52AM,07/20/19-03:52AM,10,1012.2,72.97,4.61,1012.41,68,260
07/20/19,02:52AM,07/20/19-02:52AM,10,1011.7,67.65,4.61,1011.72,69.08,260
07/20/19,01:52AM,07/20/19-01:52AM,10,1011.9,61.48,4.61,1012.01,73.04,260
07/20/19,12:52AM,07/20/19-12:52AM,10,1011.8,59.66,4.61,1012,73.94,
07/19/19,11:52PM,07/19/19-11:52PM,10,1012.1,59.66,0,1012.33,73.94,0
07/19/19,10:52PM,07/19/19-10:52PM,10,1012.4,57.54,3.44,1012.32,75.02,250
07/19/19,08:52PM,07/19/19-08:52PM,10,1012.9,51.84,6.91,1012.98,77,260
07/19/19,07:52PM,07/19/19-07:52PM,10,1015.1,70.11,5.75,1015.18,62.96,260
07/19/19,06:52PM,07/19/19-06:52PM,10,1013.4,42.39,0,1013.27,80.96,0
07/19/19,05:52PM,07/19/19-05:52PM,10,1013.7,53.73,0,1013.66,75.92,0
07/19/19,04:52PM,07/19/19-04:52PM,10,1015,74.78,3.44,1015.19,62.06,270
07/19/19,03:52PM,07/19/19-03:52PM,9,1013.9,63.51,0,1014.07,69.98,0
07/19/19,03:41PM,07/19/19-03:41PM,8,,68.41,0,1014.1,68,0
07/19/19,02:52PM,07/19/19-02:52PM,8,1014,67.96,0,1014.1,68,0
07/19/19,01:52PM,07/19/19-01:52PM,7,1013.4,75.16,0,1013.45,66.02,0
07/19/19,12:59PM,07/19/19-12:59PM,8,,75.16,0,1013.45,66.02,0
07/19/19,12:52PM,07/19/19-12:52PM,8,1013.2,75.16,0,1013.45,66.02,0
07/19/19,11:52AM,07/19/19-11:52AM,8,1013,75.16,0,1013.11,66.02,0
07/19/19,11:00AM,07/19/19-11:00AM,10,,78.03,0,1013.12,64.94,0
07/19/19,10:52AM,07/19/19-10:52AM,10,1013,78.03,0,1013.12,64.94,0
07/19/19,09:52AM,07/19/19-09:52AM,10,1013,80.52,0,1013.13,64.04,0
07/19/19,08:52AM,07/19/19-08:52AM,10,1013.1,80.52,0,1013.13,64.04,0
07/19/19,07:52AM,07/19/19-07:52AM,10,1013.2,78.03,0,1013.46,64.94,0
07/19/19,06:52AM,07/19/19-06:52AM,10,1013.3,78.03,0,1013.46,64.94,0
07/19/19,05:52AM,07/19/19-05:52AM,10,1013.3,78.12,0,1013.45,66.02,0
07/19/19,05:24AM,07/19/19-05:24AM,10,,78.12,0,1013.45,66.02,0
07/19/19,04:52AM,07/19/19-04:52AM,10,1013.2,78.12,0,1013.45,66.02,0
07/19/19,04:05AM,07/19/19-04:05AM,10,,77.64,0,1013.1,66.92,0
07/19/19,03:52AM,07/19/19-03:52AM,10,1012.6,75.73,6.91,1012.76,66.92,270
07/19/19,02:52AM,07/19/19-02:52AM,10,1012,72.97,4.61,1012.07,68,
07/19/19,01:52AM,07/19/19-01:52AM,10,1011.9,68.31,6.91,1012.03,71.06,270
07/19/19,12:52AM,07/19/19-12:52AM,10,1012.2,63.9,5.75,1012.34,73.04,
07/18/19,11:52PM,07/18/19-11:52PM,10,1012.4,62,6.91,1012.33,73.94,
07/18/19,10:52PM,07/18/19-10:52PM,10,1012.7,59.92,4.61,1012.65,75.92,260
07/18/19,08:52PM,07/18/19-08:52PM,10,1013.8,59.82,,1013.98,78.08,
07/18/19,07:52PM,07/18/19-07:52PM,9,1014,56.07,5.75,1013.95,80.06,
07/18/19,06:52PM,07/18/19-06:52PM,7,1014.2,52.75,0,1014.28,80.96,0
07/18/19,05:52PM,07/18/19-05:52PM,8,1014.6,56.07,0,1014.63,80.06,0
07/18/19,05:10PM,07/18/19-05:10PM,8,,64.25,0,1015.02,75.92,0
07/18/19,04:52PM,07/18/19-04:52PM,7,1015,64.14,0,1015.03,75.02,0
07/18/19,03:52PM,07/18/19-03:52PM,7,1015.1,70.53,3.44,1015.08,71.06,
07/18/19,02:52PM,07/18/19-02:52PM,6,1014.8,75.44,0,1015.1,69.08,0
07/18/19,12:52PM,07/18/19-12:52PM,8,1014.3,78.29,0,1014.44,68,0
07/18/19,11:52AM,07/18/19-11:52AM,8,1014.3,73.07,0,1014.42,69.08,0
07/18/19,10:52AM,07/18/19-10:52AM,8,1014.1,73.07,3.44,1014.42,69.08,150
07/18/19,09:52AM,07/18/19-09:52AM,10,1014.3,75.44,0,1014.42,69.08,0
07/18/19,08:52AM,07/18/19-08:52AM,10,1014.5,75.44,0,1014.76,69.08,0
07/18/19,08:11AM,07/18/19-08:11AM,10,,75.44,3.44,1014.76,69.08,130
07/18/19,07:52AM,07/18/19-07:52AM,10,1014.5,75.44,0,1014.76,69.08,0
07/18/19,07:39AM,07/18/19-07:39AM,10,,75.44,3.44,1014.42,69.08,140
07/18/19,05:52AM,07/18/19-05:52AM,9,1014.1,76.01,0,1014.41,69.98,0
07/18/19,04:52AM,07/18/19-04:52AM,9,1013.8,76.01,3.44,1014.07,69.98,270
07/18/19,04:49AM,07/18/19-04:49AM,9,,76.01,3.44,1014.07,69.98,290
07/18/19,03:52AM,07/18/19-03:52AM,9,1013.2,76.01,4.61,1013.4,69.98,270
07/18/19,02:52AM,07/18/19-02:52AM,10,1013.2,73.27,3.44,1013.38,71.06,
07/18/19,01:52AM,07/18/19-01:52AM,10,1013,66.5,4.61,1013.01,73.94,
07/18/19,12:52AM,07/18/19-12:52AM,10,1012.6,57.96,,1012.62,78.08,
07/17/19,11:52PM,07/17/19-11:52PM,10,1012.9,57.96,,1012.96,78.08,
07/17/19,10:52PM,07/17/19-10:52PM,10,1013.1,56.27,0,1013.29,78.98,0
07/17/19,09:52PM,07/17/19-09:52PM,10,1013.4,57.96,3.44,1013.3,78.08,
07/17/19,08:52PM,07/17/19-08:52PM,10,1013.7,60.06,0,1013.65,77,0
07/17/19,07:52PM,07/17/19-07:52PM,10,1013.6,56.07,3.44,1013.62,80.06,250
07/17/19,06:52PM,07/17/19-06:52PM,10,1013.8,54.32,,1013.62,80.06,
07/17/19,05:52PM,07/17/19-05:52PM,9,1013.8,54.32,3.44,1013.95,80.06,
07/17/19,04:52PM,07/17/19-04:52PM,9,1013.4,57.96,0,1013.3,78.08,0
07/17/19,03:52PM,07/17/19-03:52PM,9,1013.1,64.01,0,1013.35,73.94,0
07/17/19,03:21PM,07/17/19-03:21PM,9,,68.41,0,1013.04,71.96,0
07/17/19,02:52PM,07/17/19-02:52PM,9,1012.8,68.41,0,1013.04,71.96,0
07/17/19,02:36PM,07/17/19-02:36PM,9,,70.53,0,1012.71,71.06,0
07/17/19,02:23PM,07/17/19-02:23PM,9,,68.81,0,1012.71,71.06,0
07/17/19,01:52PM,07/17/19-01:52PM,8,1012.2,73.07,0,1012.39,69.08,0
07/17/19,12:52PM,07/17/19-12:52PM,9,1011.2,73.07,0,1011.38,69.08,0
07/17/19,12:13PM,07/17/19-12:13PM,9,,75.44,0,1011.04,69.08,0
07/17/19,11:52AM,07/17/19-11:52AM,9,1010.6,75.44,0,1010.7,69.08,0
07/17/19,10:52AM,07/17/19-10:52AM,9,1010.4,75.44,0,1010.7,69.08,0
07/17/19,09:52AM,07/17/19-09:52AM,9,1010.5,78.29,0,1010.71,68,0
07/17/19,08:52AM,07/17/19-08:52AM,9,1010.7,78.29,0,1010.71,68,0
07/17/19,07:52AM,07/17/19-07:52AM,9,1010.8,78.38,4.61,1011.04,69.08,
07/17/19,07:12AM,07/17/19-07:12AM,6,,78.45,0,1011.03,69.98,0
07/17/19,06:52AM,07/17/19-06:52AM,8,1010.7,78.45,4.61,1010.69,69.98,120
07/17/19,05:52AM,07/17/19-05:52AM,9,1010.5,78.38,0,1010.7,69.08,0
07/17/19,04:52AM,07/17/19-04:52AM,9,1010.7,78.45,0,1010.69,69.98,0
07/17/19,03:52AM,07/17/19-03:52AM,9,1010.1,75.63,3.44,1010.34,71.06,
07/17/19,02:52AM,07/17/19-02:52AM,8,1009.3,68.63,0,1009.29,73.94,0
07/17/19,01:52AM,07/17/19-01:52AM,10,1009,60.32,4.61,1008.89,78.98,
07/17/19,12:52AM,07/17/19-12:52AM,10,1009,56.55,3.44,1008.87,80.96,260
07/16/19,11:52PM,07/16/19-11:52PM,9,1009.4,58.23,3.44,1009.55,80.06,
07/16/19,10:52PM,07/16/19-10:52PM,7,1009.8,54.6,3.44,1009.87,82.04,
07/16/19,09:52PM,07/16/19-09:52PM,8,1010,51.23,0,1009.85,84.02,0
07/16/19,08:52PM,07/16/19-08:52PM,8,1010.3,53.04,0,1010.2,82.94,0
07/16/19,07:52PM,07/16/19-07:52PM,7,1010.5,53.04,4.61,1010.54,82.94,260
07/16/19,06:52PM,07/16/19-06:52PM,7,1010.6,54.6,3.44,1010.55,82.04,
07/16/19,05:52PM,07/16/19-05:52PM,6,1010.7,58.23,0,1010.57,80.06,0
07/16/19,04:52PM,07/16/19-04:52PM,5,1010.5,62.13,0,1010.59,78.08,0
07/16/19,03:52PM,07/16/19-03:52PM,5,1010.3,64.25,0,1010.28,75.92,0
07/16/19,02:52PM,07/16/19-02:52PM,5,1009.9,71.07,0,1009.99,71.96,0
07/16/19,01:52PM,07/16/19-01:52PM,6,1009.6,78.29,0,1009.7,68,0
07/16/19,12:52PM,07/16/19-12:52PM,6,1009.4,84.29,0,1009.73,64.94,0
07/16/19,11:52AM,07/16/19-11:52AM,7,1009.1,84.29,0,1009.4,64.94,0
07/16/19,10:52AM,07/16/19-10:52AM,7,1009,81.19,0,1009.38,66.02,0
07/16/19,09:52AM,07/16/19-09:52AM,8,1009.1,81.25,0,1009.37,66.92,0
07/16/19,08:52AM,07/16/19-08:52AM,8,1009.4,81.25,0,1009.71,66.92,0
07/16/19,07:52AM,07/16/19-07:52AM,8,1010,81.25,0,1010.05,66.92,0
07/16/19,06:52AM,07/16/19-06:52AM,9,1010.3,78.29,0,1010.37,68,0
07/16/19,05:52AM,07/16/19-05:52AM,9,1010.3,78.29,0,1010.37,68,0
07/16/19,04:52AM,07/16/19-04:52AM,10,1010.4,78.29,0,1010.71,68,0
07/16/19,03:52AM,07/16/19-03:52AM,9,1010,75.44,0,1010.02,69.08,0
07/16/19,02:52AM,07/16/19-02:52AM,9,1010,73.16,3.44,1010.01,69.98,260
07/16/19,01:52AM,07/16/19-01:52AM,10,1009.7,66.5,5.75,1009.96,73.94,280
07/16/19,12:52AM,07/16/19-12:52AM,10,1009.6,57.96,3.44,1009.58,78.08,250
07/15/19,11:52PM,07/15/19-11:52PM,10,1010.2,60.06,3.44,1010.27,77,
07/15/19,10:52PM,07/15/19-10:52PM,10,1010.8,57.96,0,1010.93,78.08,0
07/15/19,09:52PM,07/15/19-09:52PM,9,1011.5,56.27,,1011.6,78.98,
07/15/19,08:52PM,07/15/19-08:52PM,8,1011.7,56.07,0,1011.58,80.06,0
07/15/19,07:52PM,07/15/19-07:52PM,6,1011.9,56.07,0,1011.92,80.06,0
07/15/19,06:52PM,07/15/19-06:52PM,5,1012.2,56.34,3.44,1012.24,82.04,
07/15/19,05:52PM,07/15/19-05:52PM,5,1012.5,56.55,0,1012.59,80.96,0
07/15/19,04:52PM,07/15/19-04:52PM,4,1012.8,66.73,0,1012.99,75.92,0
07/15/19,03:52PM,07/15/19-03:52PM,3,1013.4,71.07,0,1013.37,71.96,0
07/15/19,03:37PM,07/15/19-03:37PM,3,,78.38,0,1013.75,69.08,0
07/15/19,03:32PM,07/15/19-03:32PM,3,,81.33,0,1013.76,68,0
07/15/19,02:52PM,07/15/19-02:52PM,2.5,1013.7,83.82,0,1013.78,66.02,0
07/15/19,02:40PM,07/15/19-02:40PM,2,,83.82,0,1013.78,66.02,0
07/15/19,02:19PM,07/15/19-02:19PM,2,,87.02,0,1013.46,64.94,0
07/15/19,01:52PM,07/15/19-01:52PM,1.75,1013.3,87.02,0,1013.46,64.94,0
07/15/19,01:12PM,07/15/19-01:12PM,1.5,,93.26,0,1013.14,62.96,0
07/15/19,01:03PM,07/15/19-01:03PM,2,,93.26,0,1013.14,62.96,0
07/15/19,12:52PM,07/15/19-12:52PM,1.25,1012.7,93.26,0,1013.14,62.96,0
07/15/19,11:52AM,07/15/19-11:52AM,1.75,1012.6,89.8,0,1012.79,64.04,0
07/15/19,11:37AM,07/15/19-11:37AM,2.5,,86.98,0,1012.79,64.04,0
07/15/19,11:34AM,07/15/19-11:34AM,2.5,,86.98,0,1012.79,64.04,0
07/15/19,11:29AM,07/15/19-11:29AM,3,,86.98,0,1012.79,64.04,0
07/15/19,10:52AM,07/15/19-10:52AM,5,1012.7,84.29,0,1012.78,64.94,0
07/15/19,09:52AM,07/15/19-09:52AM,6,1012.8,87.02,0,1013.12,64.94,0
07/15/19,08:52AM,07/15/19-08:52AM,6,1013.2,83.82,0,1013.45,66.02,0
07/15/19,07:52AM,07/15/19-07:52AM,6,1013.6,83.82,0,1013.78,66.02,0
07/15/19,06:52AM,07/15/19-06:52AM,6,1014.1,83.82,0,1014.46,66.02,0
07/15/19,05:46AM,07/15/19-05:46AM,7,,83.82,0,1014.46,66.02,0
07/15/19,04:52AM,07/15/19-04:52AM,8,1014.1,81.25,0,1014.45,66.92,0
07/15/19,03:52AM,07/15/19-03:52AM,9,1013.6,81.25,3.44,1013.77,66.92,270
07/15/19,03:28AM,07/15/19-03:28AM,10,,81.25,0,1013.43,66.92,0
07/15/19,03:15AM,07/15/19-03:15AM,10,,77.79,0,1013.42,68,0
07/15/19,02:52AM,07/15/19-02:52AM,10,1013,75.44,4.61,1013.07,69.08,260
07/15/19,01:52AM,07/15/19-01:52AM,9,1012.7,73.27,0,1012.71,71.06,0
07/15/19,12:52AM,07/15/19-12:52AM,9,1012.6,66.5,,1012.67,73.94,
07/14/19,11:52PM,07/14/19-11:52PM,10,1012.9,64.14,4.61,1013,75.02,250
07/14/19,10:52PM,07/14/19-10:52PM,8,1013.2,61.99,,1013.31,77,
07/14/19,09:52PM,07/14/19-09:52PM,6,1013.5,58.08,,1013.63,78.98,
07/14/19,08:52PM,07/14/19-08:52PM,6,1013.7,56.07,5.75,1013.62,80.06,
07/14/19,07:52PM,07/14/19-07:52PM,6,1014,56.07,5.75,1013.95,80.06,270
07/14/19,06:52PM,07/14/19-06:52PM,6,1014.1,58.23,0,1014.29,80.06,0
07/14/19,05:52PM,07/14/19-05:52PM,7,1014.1,56.55,,1013.94,80.96,
07/14/19,04:52PM,07/14/19-04:52PM,6,1014,62.13,0,1013.98,78.08,0
07/14/19,03:52PM,07/14/19-03:52PM,5,1014,71.28,0,1014.03,73.94,0
07/14/19,02:52PM,07/14/19-02:52PM,4,1014.2,73.27,0,1014.4,71.06,0
07/14/19,02:48PM,07/14/19-02:48PM,4,,73.27,0,1014.4,71.06,0
07/14/19,12:52PM,07/14/19-12:52PM,6,1013.6,81.33,0,1013.76,68,0
07/14/19,12:44PM,07/14/19-12:44PM,5,,88.2,0,1013.77,66.92,0
07/14/19,11:52AM,07/14/19-11:52AM,6,1013.8,84.41,0,1014.11,66.92,0
07/14/19,10:52AM,07/14/19-10:52AM,6,1013.6,84.41,0,1013.77,66.92,0
07/14/19,09:52AM,07/14/19-09:52AM,5,1013.4,84.41,0,1013.77,66.92,0
07/14/19,08:52AM,07/14/19-08:52AM,5,1013.8,87.08,0,1014.12,66.02,0
07/14/19,08:23AM,07/14/19-08:23AM,6,,82.89,4.61,1013.76,68,120
07/14/19,07:52AM,07/14/19-07:52AM,5,1013.6,81.33,0,1013.76,68,0
07/14/19,06:55AM,07/14/19-06:55AM,5,,81.25,0,1013.77,66.92,0
07/14/19,06:52AM,07/14/19-06:52AM,5,1013.5,81.25,0,1013.77,66.92,0
07/14/19,05:52AM,07/14/19-05:52AM,6,1013,84.41,0,1013.1,66.92,0
07/14/19,04:52AM,07/14/19-04:52AM,5,1012.3,84.41,0,1012.42,66.92,0
07/14/19,03:52AM,07/14/19-03:52AM,6,1011.4,84.41,0,1011.74,66.92,0
07/14/19,03:27AM,07/14/19-03:27AM,7,,81.33,3.44,1011.05,68,260
07/14/19,03:16AM,07/14/19-03:16AM,6,,78.38,3.44,1011.04,69.08,260
07/14/19,02:52AM,07/14/19-02:52AM,7,1010.3,73.27,5.75,1010.34,71.06,260
07/14/19,01:52AM,07/14/19-01:52AM,9,1009.6,62.13,0,1009.58,78.08,0
07/14/19,12:52AM,07/14/19-12:52AM,8,1009.7,61.99,0,1009.93,77,0
07/13/19,11:52PM,07/13/19-11:52PM,10,1012.3,19.35,14.97,1018.6,87.98,170
07/13/19,10:52PM,07/13/19-10:52PM,9,1010.2,54.6,4.61,1010.21,82.04,260
07/13/19,09:52PM,07/13/19-09:52PM,8,1010.6,52.86,3.44,1010.52,84.02,
07/13/19,08:52PM,07/13/19-08:52PM,6,1010.9,54.73,6.91,1010.87,82.94,270
07/13/19,07:52PM,07/13/19-07:52PM,7,1011,52.86,0,1010.86,84.02,0
07/13/19,05:52PM,07/13/19-05:52PM,5,1011.5,56.34,0,1011.56,82.04,0
07/13/19,04:52PM,07/13/19-04:52PM,8,1011,62.13,0,1010.93,78.08,0
07/13/19,03:52PM,07/13/19-03:52PM,7,1010.9,68.63,0,1010.98,73.94,0
07/13/19,02:52PM,07/13/19-02:52PM,8,1010.6,73.27,0,1010.68,71.06,0
07/13/19,12:52PM,07/13/19-12:52PM,9,1009.6,84.29,0,1009.73,64.94,0
07/13/19,11:52AM,07/13/19-11:52AM,10,1009.4,84.29,0,1009.73,64.94,0
07/13/19,10:52AM,07/13/19-10:52AM,10,1009.3,81.19,0,1009.38,66.02,0
07/13/19,09:52AM,07/13/19-09:52AM,10,1009.2,81.19,0,1009.38,66.02,0
07/13/19,08:52AM,07/13/19-08:52AM,10,1009.6,78.7,0,1009.71,66.92,0
07/13/19,07:52AM,07/13/19-07:52AM,10,1009.7,78.7,0,1010.05,66.92,0
07/13/19,06:52AM,07/13/19-06:52AM,10,1009.6,78.7,0,1009.71,66.92,0
07/13/19,05:52AM,07/13/19-05:52AM,10,1009.5,75.83,0,1009.7,68,0
07/13/19,04:52AM,07/13/19-04:52AM,10,1009.3,75.83,0,1009.36,68,0
07/13/19,03:52AM,07/13/19-03:52AM,10,1008.8,75.83,0,1009.02,68,0
07/13/19,02:52AM,07/13/19-02:52AM,10,1008.5,68.31,0,1008.64,71.06,0
07/13/19,01:52AM,07/13/19-01:52AM,10,1008.1,61.74,0,1008.26,75.02,0
07/13/19,12:52AM,07/13/19-12:52AM,10,1008.1,59.92,0,1008.25,75.92,0
07/12/19,11:52PM,07/12/19-11:52PM,9,1008.6,62.25,6.91,1008.59,75.92,290
07/12/19,10:52PM,07/12/19-10:52PM,8,1009,58.08,3.44,1008.89,78.98,
07/12/19,09:52PM,07/12/19-09:52PM,7,1009.4,58.23,,1009.55,80.06,
07/12/19,08:52PM,07/12/19-08:52PM,6,1009.9,54.45,6.91,1009.88,80.96,270
07/12/19,07:52PM,07/12/19-07:52PM,6,1010.3,53.04,0,1010.2,82.94,0
07/12/19,06:52PM,07/12/19-06:52PM,7,1010.5,49.32,0,1010.52,84.02,0
07/12/19,05:52PM,07/12/19-05:52PM,7,1011,52.75,0,1010.9,80.96,0
07/12/19,04:52PM,07/12/19-04:52PM,6,1011.3,62.25,0,1011.3,75.92,0
07/12/19,03:52PM,07/12/19-03:52PM,5,1011.7,70.74,0,1012.01,73.04,0
